Date,Open,High,Low,Close,Adj_Close,Volume,Accumulation_Distribution_Line,On_Balance_Volume,Average_Directional_Index,Aroon_Oscillator,MACD,RSI,Stochastic_Oscillator,Simple_Moving_Average,Exponential_Moving_Average,Williams_%R
2014-05-23,15.273,15.6175,15.245,15.612,15.612,61058000,304956316.8748911,-69730000,24.398443370288728,-52.0,-0.17252229830791954,54.45181411260749,99.60672148730785,15.320134692307692,15.329835860157191,-0.39327851269214265
2014-05-27,15.7205,15.7315,15.369,15.541,15.541,97242000,299993621.70247746,-166972000,22.681266171992824,-52.00000000000001,-0.12913540365200404,53.18761157226096,87.40495867768595,15.293038499999998,15.345477648293695,-12.595041322314048
2014-05-28,15.475,15.691,15.371,15.508,15.508,54520000,292156371.702477,-221492000,21.08674448786091,-52.0,-0.09630367246971083,52.576617186253145,85.2231404958677,15.253211538461539,15.35751634101268,-14.776859504132311
2014-05-29,15.521,15.7435,15.51,15.689,15.689,47310000,317381617.95515394,-174182000,19.700877359553886,-44.0,-0.055044581971108286,55.59001634751647,96.42505739586755,15.223326923076922,15.382070686122852,-3.574942604132444
2014-05-30,15.7215,15.7325,15.3785,15.6275,15.6275,85204000,352040872.19244176,-259386000,18.55134255520423,-44.0,-0.026997777939769207,54.32685189082542,90.52674561045326,15.200192307692307,15.400250635298937,-9.473254389546733
2014-06-02,15.6295,15.63,15.35,15.442,15.442,44068000,336931843.6210132,-303454000,17.56654782971038,-40.0,-0.019513839989974358,50.59260027339546,75.37770518579019,15.14575,15.403343180832348,-24.62229481420982
2014-06-03,15.2875,15.396,15.2535,15.3595,15.3595,47584000,360139478.7087324,-351038000,16.93730406088567,52.0,-0.02000917247956835,48.980086963064835,68.64026133115566,15.15221153846154,15.40009553780773,-31.359738668844333
2014-06-04,15.3425,15.475,15.192,15.339,15.339,42142000,361777506.97728384,-393180000,16.076094796643453,52.0,-0.02180455636765899,48.56586603206368,66.96610861576161,15.171826923076924,15.395569942414564,-33.03389138423839
2014-06-05,15.405,16.396999,15.345,16.178499,16.178499,155934000,452936580.3851476,-237246000,16.897080845566435,72.0,0.04400587000341005,62.537805803645526,87.99119977532264,15.216423038461539,15.453564687420894,-12.00880022467736
2014-06-06,16.25,16.544001,16.2465,16.4835,16.4835,104880000,515158943.06628,-132366000,17.920408268202078,76.0,0.11939581807187416,66.13693398319367,96.73585285359964,15.265538423076922,15.529856192056384,-3.2641471464003575
2014-06-09,16.578501,16.65,16.282499,16.375,16.375,64244000,483255721.69817466,-196610000,19.05582680344208,80.0,0.16844610994235865,63.78911902282642,84.82758620689663,15.303249961538462,15.592459437089243,-15.172413793103384
2014-06-10,16.3825,16.775,16.375,16.620501,16.620501,73268000,499924558.0381753,-123342000,20.326119529739,84.0,0.224540337362912,66.67206451007272,90.90647439670406,15.350173076923076,15.66861066397152,-9.093525603295932
2014-06-11,16.799999,17.035999,16.694,16.76,16.76,88736000,445437640.6378332,-34606000,21.92595873752041,88.0,0.2770580672523728,68.2203429223885,85.36201822435342,15.398538461538461,15.749454318492148,-14.637981775646585
2014-06-12,16.7775,16.7775,16.233,16.2955,16.2955,85526000,379545708.590083,-120132000,21.87694348616197,88.0,0.27799294887799064,58.4785950769971,59.84276564141305,15.453403846153845,15.789902146751988,-40.15723435858695
2014-06-13,16.352501,16.465,16.1765,16.313499,16.313499,55296000,376766150.2122667,-64836000,21.662724980806697,88.0,0.2769932128424699,58.72455372977225,60.818850769441845,15.517942269230769,15.828687098844433,-39.181149230558155
2014-06-16,16.243,16.4345,16.176001,16.381001,16.381001,48996000,405481708.0906343,-15840000,21.46223476135702,88.0,0.2784381009873762,59.688975159944256,64.47948182184486,15.59351923076923,15.869599239670773,-35.52051817815514
2014-06-17,16.377001,16.566999,16.261499,16.281,16.281,58482000,354465878.18556,-74322000,21.567656081434105,72.0,0.26841976433751924,57.543879814545924,59.05643115858515,15.65771153846154,15.900073370065531,-40.94356884141485
2014-06-18,16.4,16.7875,16.25,16.719,16.719,128030000,449863115.3948623,53708000,22.120794729586525,72.0,0.2924518964285152,63.69765479136516,82.80915553641846,15.718326923076923,15.96073460191253,-17.19084446358155
2014-06-19,16.763,16.945,16.299,16.35,16.35,106412000,360253010.13170505,-52704000,22.936435683907494,72.0,0.2785118073667192,56.29469008223332,62.79829869755901,15.761326923076924,15.989569075844933,-37.20170130244099
2014-06-20,16.388,16.410999,16.021,16.209999,16.209999,121080000,356527151.6551444,-173784000,22.720019679637954,72.0,0.2532479904964582,53.74263161436198,55.20604946098125,15.812442269230768,16.00589721837494,-44.79395053901875
2014-06-23,16.1665,16.377501,16.070499,16.362,16.362,52096000,403362338.39659864,-121688000,22.51906196138767,68.0,0.24269382069216405,56.07111609347724,63.44905826955427,15.874076884615384,16.032275202199017,-36.55094173044573
2014-06-24,16.377001,16.4865,16.136999,16.208,16.208,52532000,372174051.47324187,-174220000,22.58625990674879,64.0,0.21937424240455883,53.15187493480618,51.034920777599396,15.924961499999998,16.045291853887978,-48.96507922240061
2014-06-25,16.216499,16.407499,16.087,16.372,16.372,46556000,408416812.15580213,-127664000,22.459540452877143,60.0,0.21168654725153857,55.79151215456229,34.58131485843821,15.9839615,16.069492457303685,-65.4186851415618
2014-06-26,16.4245,16.432501,16.106501,16.2845,16.2845,53990000,413384885.8367842,-181654000,22.40644908330837,56.00000000000001,0.19627098498348516,54.04194003802343,25.960616709967265,16.031076884615384,16.085418941947857,-74.03938329003273
2014-06-27,16.294001,16.326,16.1635,16.2285,16.2285,48324000,403720085.8367846,-229978000,22.357149954423083,52.0,0.17748932240898796,52.89860737107331,20.443369894945675,16.068692269230766,16.09601753884061,-79.55663010505432
2014-06-30,16.249001,16.349001,16.112,16.239,16.239,53426000,407552088.96757346,-176552000,22.08054782202796,19.999999999999996,0.16158928110522197,53.09896692001503,21.477853672762247,16.10690380769231,16.106608832259823,-78.52214632723775
2014-07-01,16.292999,16.66,16.254999,16.619499,16.619499,63472000,458329406.87049246,-113080000,22.681008386919977,20.0,0.177643707079703,59.77635509192165,64.77261904761912,16.14565376923077,16.144600696536873,-35.227380952380884
2014-07-02,16.66,16.837999,16.583,16.6425,16.6425,53626000,429728971.67662877,-59454000,23.6517014252843,20.0,0.19003236894484132,60.145738060339774,67.26190476190453,16.188019153846156,16.18148212642303,-32.73809523809547
2014-07-03,16.741501,16.915001,16.653999,16.8745,16.8745,38886000,456546697.21129936,-20568000,24.72292460099039,20.0,0.21608009697085961,63.7606808230489,92.37012987012996,16.240576846153846,16.23281678372503,-7.629870129870039
2014-07-07,16.875,16.877501,16.625999,16.6775,16.6775,42578000,431406408.068469,-63146000,25.57499808923658,20.0,0.21831031013118007,58.877124816562265,71.04978354978333,16.27859607692308,16.26575628122688,-28.950216450216665
2014-07-08,16.655001,16.687,16.07,16.1905,16.1905,85432000,379344119.5757623,-148578000,24.06784626886494,20.000000000000004,0.17872075850315738,48.905072419337465,18.34415584415578,16.300249923076926,16.260181741876742,-81.65584415584422
2014-07-09,16.2355,16.51,16.157499,16.498501,16.498501,63322000,438534842.342506,-85256000,22.66834814994842,20.0,0.17023648006520986,54.18964060384443,51.67759740259745,16.340884576923077,16.277835020256244,-48.32240259740255
2014-07-10,16.216999,16.499001,16.1325,16.396,16.396,53300000,461876106.622822,-138556000,21.278296682619242,20.0,0.15347251855325794,52.25276532450906,41.94626180507631,16.380749961538463,16.286587981718743,-58.05373819492369
2014-07-11,16.7355,17.35,16.7355,17.309999,17.309999,166016000,606278417.3925536,27460000,22.115593584698775,100.0,0.21150098724271515,64.45346966743053,96.87492187499998,16.456557615384614,16.36239620529513,-3.125078125000011
2014-07-14,17.3515,17.7885,17.268,17.766001,17.766001,112198000,708776733.2350128,139658000,23.591244832315972,60.0,0.2909308474724277,68.74456303459449,98.69077684026767,16.517615384615386,16.466366930828826,-1.3092231597323154
2014-07-15,17.686001,17.779499,17.469999,17.722,17.722,83418000,761199892.6405056,56240000,24.96149241938909,60.0,0.34633671691197776,67.8928849072658,96.13034623217935,16.56525,16.559376787804467,-3.8696537678206475
2014-07-16,17.781,17.966,17.65,17.795,17.795,70072000,755434474.9189874,126312000,26.508258869203072,68.0,0.3916223785308617,68.58818950883904,90.98101265822788,16.619865384615387,16.650904433152284,-9.018987341772116
2014-07-17,17.672001,17.848,17.569,17.622499,17.622499,72720000,710602985.8867304,53592000,27.625733140137108,68.0,0.4088789011264993,65.00574869841688,81.88285864978904,16.65840376923077,16.72287440106693,-18.117141350210954
2014-07-18,17.719999,17.983999,17.604,17.933001,17.933001,68148000,760459297.2033393,121740000,28.87896097301657,76.0,0.4425087703837498,68.22310131877865,97.33552629860309,16.703519192307695,16.812513408395308,-2.6644737013969113
2014-07-21,17.905001,18.085501,17.836,17.988001,17.988001,45568000,770413171.4082526,167308000,30.200291119575525,80.0,0.4682015879456003,68.77080506974949,95.16249309724977,16.768615384615387,16.899586563328988,-4.83750690275024
2014-07-22,17.762501,18.1465,17.762501,18.042,18.042,57778000,796744209.3067893,225086000,31.1069096569996,84.0,0.48730327021831954,69.32973762797452,94.96749337828085,16.83509619230769,16.984209780860176,-5.032506621719146
2014-07-23,17.952499,18.0315,17.830999,17.907,17.907,53746000,783743639.4642451,171340000,31.948769727464818,84.0,0.4859464313126942,66.1425173887564,88.46616903443297,16.893788461538463,17.05256461190757,-11.533830965567045
2014-07-24,17.999001,18.2425,17.926001,17.9305,17.9305,141774000,646000244.464576,313114000,33.10574345450589,92.0,0.48122017369361103,66.43181124040258,85.63866513233597,16.95723076923077,17.11759686287738,-14.36133486766404
2014-07-25,15.865,16.2435,15.738,16.2005,16.2005,356930000,942206248.421056,-43816000,32.66425586176069,-4.0,0.3340275767134919,39.60395309446699,18.46675983230194,16.93728846153846,17.0496637619235,-81.53324016769807
2014-07-28,16.2125,16.240999,15.825,16.0205,16.0205,118640000,935076708.7827393,-162456000,32.25430309706871,-4.0,0.2005401850428754,37.889446143768296,11.279696546216764,16.924615384615386,16.973429409188427,-88.72030345378323
2014-07-29,16.099001,16.145,15.975,16.0,16.0,57676000,894364238.1945043,-220132000,31.873632672711874,-4.0,0.09203536040016758,37.68932860495656,10.461169894190474,16.9165385,16.90132352702632,-89.53883010580952
2014-07-30,16.0725,16.136499,15.925,16.1255,16.1255,79380000,965487928.51928,-140752000,31.5945686859304,-4.0,0.015987017897757028,39.786039899398986,15.47215012976639,16.907442346153847,16.843855117616965,-84.52784987023361
2014-07-31,16.0005,16.034,15.593,15.6495,15.6495,103840000,888255456.8639511,-244592000,31.811452376375172,-20.0,-0.08174871503601722,34.978476659132085,2.132477826004898,16.885961576923076,16.755384368163856,-97.86752217399511
2014-08-01,15.6845,15.7915,15.2295,15.353,15.353,148830000,804836506.6860151,-393422000,32.47209042927797,-24.0,-0.18104310733414408,32.35577703316888,4.098904746100231,16.84676926923077,16.651504044596162,-95.90109525389977
2014-08-04,15.442,15.809,15.425,15.6825,15.6825,84018000,833498897.3110149,-309404000,33.03442043623894,-24.0,-0.23048978953542232,37.92600258352021,15.034848987719862,16.823615423076923,16.579725967218668,-84.96515101228015
2014-08-05,15.665,15.7275,15.503,15.616,15.616,57042000,833880024.25979,-366446000,33.55658401413127,-24.0,-0.27190824664998203,37.2591559081345,12.827746432127443,16.800057730769232,16.508338858535804,-87.17225356787254
2014-08-06,15.5415,15.789,15.51,15.6945,15.6945,45938000,848698733.9372092,-320508000,33.83835667902112,-24.0,-0.2949978270485687,38.63089465737975,15.43312313308994,16.779115423076924,16.448054498644264,-84.56687686691006
2014-08-07,15.7605,15.794,15.4825,15.5725,15.5725,58712000,823913411.3047854,-379220000,34.14313437965506,-24.0,-0.31945834927482863,37.26718324252083,11.384002655160968,16.73884623076923,16.3831986098558,-88.61599734483903
2014-08-08,15.597,15.866,15.533,15.84,15.84,54118000,869580552.4459265,-325102000,34.164536217416945,-23.999999999999993,-0.31364299376235394,42.093990796118334,20.26219714570196,16.70798084615385,16.342961675792406,-79.73780285429804
2014-08-11,15.924,16.018999,15.844,15.9165,15.9165,49372000,861117014.7799965,-275730000,33.63495968597464,-24.0,-0.2994099603122713,43.434407611493405,22.801194822436088,16.671134692307692,16.311371922030006,-77.19880517756391
2014-08-12,15.9445,16.0655,15.8475,15.966,15.966,38316000,864456482.6699045,-237414000,32.97677665874187,-24.0,-0.280897926010212,44.33234815661223,24.444075672087603,16.64376930769231,16.28578881669445,-75.5559243279124
2014-08-13,16.379999,16.586,16.306999,16.313999,16.313999,98782000,770631267.7710317,-138632000,30.75348442020714,-24.0,-0.2354324754771433,50.30497812108618,79.94832288978992,16.648519269230768,16.287878459902267,-20.051677110210083
2014-08-14,16.389999,16.7045,16.335501,16.6605,16.6605,68408000,822725120.5782207,-70224000,28.734396005556786,-24.0,-0.16948729941303498,55.43233733421358,97.01694915254234,16.65475,16.315480055465063,-2.9830508474576605
2014-08-15,16.700001,16.75,16.416,16.681499,16.681499,77934000,868691713.7878009,7710000,26.980046754018957,-24.0,-0.11421423783103535,55.73043932403966,95.49483722459709,16.66573073076923,16.34259256987506,-4.50516277540291
2014-08-18,16.774,16.889999,16.688499,16.7265,16.7265,49708000,837732633.9664617,57418000,25.722166803213817,-24.000000000000007,-0.0660177224852383,56.40342469844937,90.15362249540661,16.64328846153846,16.37103015729172,-9.846377504593384
2014-08-19,16.7435,16.790501,16.650499,16.7565,16.7565,34276000,855360039.2892426,91694000,24.432240777793446,-23.999999999999996,-0.02511141875294598,56.874101017791425,91.96030831695771,16.6044615,16.399583478973817,-8.039691683042296
2014-08-20,16.733999,16.858,16.701,16.789,16.789,36210000,859742141.2000711,127904000,23.42560819143709,-24.0,0.009816442219683807,57.4105382521276,93.91755129030501,16.568576884615386,16.428429147197978,-6.082448709694982
2014-08-21,16.823999,16.829,16.6115,16.6455,16.6455,39422000,832645180.2805305,88482000,22.177663250625177,-24.0,0.02562241372564955,54.20449567903692,83.31063707210713,16.524365346153846,16.444508469627756,-16.689362927892873
2014-08-22,16.6495,16.704,16.540001,16.5795,16.5795,44224000,809723795.2476945,44258000,20.768654715686584,-24.0,0.03244905905111395,52.745546445186626,77.93966461077414,16.48425,16.45450784224792,-22.060335389225866
2014-08-25,16.6605,16.838499,16.6355,16.701,16.701,39154000,795836786.7107068,83412000,19.897653821963672,-24.0,0.04712008819156566,55.13934451775025,86.57199756447434,16.436865346153844,16.472766520599926,-13.428002435525643
2014-08-26,16.85,17.218,16.727501,17.091499,17.091499,73094000,831228511.705049,156506000,20.134918779757815,-24.0,0.08922842055867974,61.831659546961696,92.71097666378559,16.4023845,16.518598556111044,-7.2890233362144095
2014-08-27,17.1045,17.3335,17.066999,17.159,17.159,59232000,812892442.5420812,215738000,20.628806765729305,-24.000000000000004,0.12658712631002444,62.86297802762158,90.30824770896963,16.368422961538464,16.56603570010282,-9.691752291030367
2014-08-28,17.0,17.0895,16.940001,17.000999,17.000999,45054000,804603957.9234554,170684000,20.581282269262772,-24.0,0.1418101108581169,58.854292584996095,77.67700570661293,16.333576769230767,16.598255203798907,-22.32299429338706
2014-08-29,17.087999,17.091,16.884001,16.952,16.952,38790000,791298923.6479276,131894000,20.316063956158768,72.0,0.14821212882761614,57.62700831965685,74.32705248990587,16.295942153846152,16.624458522036022,-25.67294751009414
2014-09-02,16.999001,17.125,16.858,17.118999,17.118999,46520000,835727788.6666538,178414000,20.168302934577785,72.0,0.16486078531280057,60.63958447359503,79.1036735473222,16.33126903846154,16.661091150033354,-20.896326452677798
2014-09-03,17.127001,17.1635,16.877501,16.950001,16.950001,39874000,816069698.5124928,138540000,20.146893048556425,72.0,0.16254452717085144,56.27897249091739,61.573207989186315,16.367019076923075,16.68249187966051,-38.426792010813685
2014-09-04,17.1845,17.469,17.179001,17.297501,17.297501,79312000,801574970.2961887,217852000,20.956383695823266,92.0,0.18659823344515303,62.284713092255956,83.71329534662863,16.41692296153846,16.72804811079677,-16.286704653371377
2014-09-05,17.315001,17.341499,17.125,17.319,17.319,42140000,834956427.6701258,259992000,21.45595923066873,92.0,0.2050322741621109,62.62675955181039,83.85358864756562,16.46282680769231,16.771822324811826,-16.14641135243439
2014-09-08,17.226999,17.290501,16.952,17.117001,17.117001,59106000,833472408.7336966,200886000,21.145193666765135,92.0,0.20102446818066966,57.36278750682488,62.10986233569655,16.519269153846153,16.797391115566505,-37.89013766430345
2014-09-09,17.0805,17.087999,16.459,16.487499,16.487499,92936000,748957989.8936031,107950000,20.139716644018485,88.0,0.14537688835839546,44.74165659111542,2.8216831683168326,16.56290373076923,16.77443614404306,-97.17831683168316
2014-09-10,16.715,16.749001,16.441,16.5665,16.5665,75948000,734902477.2556581,183898000,19.259503798574407,76.0,0.10642371455622879,46.3373887010567,12.208171206225886,16.59690373076923,16.75903346670654,-87.79182879377412
2014-09-11,16.497,16.650499,16.3195,16.525999,16.525999,54404000,748380081.7076348,129494000,18.806227412445697,76.0,0.07146119132597306,45.61020853962077,17.964245324053707,16.63190369230769,16.74177165435791,-82.0357546759463
2014-09-12,16.478001,16.644501,16.439501,16.5595,16.5595,68586000,760089217.4539756,198080000,18.385327911040466,76.0,0.04592697293957926,46.3600603675825,20.878642888212134,16.665172923076923,16.728270050331396,-79.12135711178786
2014-09-15,16.5455,16.5665,15.95,16.1945,16.1945,80008000,743542550.7873093,118072000,19.271586511419525,72.0,-0.003718662239950987,39.904938015901976,16.09611586570124,16.689096,16.688731528084624,-83.90388413429876
2014-09-16,16.053499,16.474001,16.004999,16.388,16.388,65198000,784829807.5580695,183270000,20.09454092605722,68.0,-0.027136539805230342,44.33033166020304,28.834759710335867,16.71017292307692,16.666455118596875,-71.16524028966413
2014-09-17,16.388,16.4,16.076,16.200001,16.200001,82720000,765426861.3852302,100550000,20.858712882506513,64.0,-0.06017170268622607,41.15903034058777,16.45826201448326,16.721076807692306,16.631902961663773,-83.54173798551675
2014-09-18,16.271999,16.355,16.185499,16.25,16.25,51538000,753112848.7127384,152088000,21.568301127780853,-28.0,-0.0813797111806096,42.3404341271493,19.749835418038206,16.731999884615384,16.603613853392382,-80.2501645819618
2014-09-19,16.379999,16.638,16.2785,16.566,16.566,137724000,835670628.9630841,289812000,20.941026222160705,-27.999999999999993,-0.07186029092771662,49.27263710943403,40.552995391705,16.74169223076923,16.600827642029984,-59.447004608295
2014-09-22,16.4245,16.474501,16.052999,16.225,16.225,62194000,824235250.2460203,227618000,21.016747601167886,-28.0,-0.0907854141947908,43.2323116387262,18.104015799868453,16.72494223076923,16.57298855743517,-81.89598420013155
2014-09-23,16.122999,16.379999,16.0625,16.181499,16.181499,47052000,812453540.5335482,180566000,21.087060310245985,-28.0,-0.10804836360124526,42.51626844791672,15.240223831468017,16.705711461538463,16.54398933095849,-84.759776168532
2014-09-24,16.2085,16.472,15.978,16.4105,16.4105,52844000,852140026.3635073,233410000,20.73743599500774,-28.0,-0.1020742599897666,47.4505274704277,33.09380746949871,16.693557615384613,16.534101232368972,-66.90619253050129
2014-09-25,16.3995,16.427,16.07,16.0965,16.0965,58576000,802260183.226252,174834000,20.412784845143655,-28.0,-0.12127888810054799,42.11267275006494,10.92874977340559,16.668173,16.501686326267567,-89.07125022659442
2014-09-26,16.030001,16.174999,15.882,16.1605,16.1605,72760000,867819153.5981641,247594000,20.71831270370813,-64.0,-0.1298377404596991,43.507597434286346,23.0928881367231,16.643999923076922,16.47641326506256,-76.9071118632769
2014-09-29,16.025,16.1875,15.95,16.091,16.091,38492000,875031338.8613224,209102000,20.937813561628996,-64.0,-0.14060792119168752,42.31511417059602,24.10608522942896,16.622673,16.447864134317186,-75.89391477057104
2014-09-30,16.068001,16.171499,15.9255,16.122,16.122,52724000,906537486.1383436,261826000,21.2232150142396,-64.0,-0.14497079303365368,43.06471534785062,31.229708822002387,16.605076846153846,16.42372605029369,-68.7702911779976
2014-10-01,16.101999,16.1085,15.7775,15.873,15.873,61782000,880406126.6217271,200044000,21.96455127057906,-76.0,-0.16660015652199078,38.7131179361441,11.014981528279582,16.573230692307693,16.382931528049713,-88.98501847172041
